first_name,prop_female
LAISE,0.9963042544048131
LAISES,1.0
LAISI,1.0
LAISIA,1.0
LAISIANE,1.0
LAISLA,1.0
LAISLAINE,1.0
LAISLANE,1.0
LAISLLA,1.0
LAISMARA,1.0
LAISNARA,1.0
LAISO,0.0
LAISOM,0.0
LAISON,0.0
LAISS,1.0
LAISSA,0.9966297544535387
LAISSE,1.0
LAISSI,1.0
LAISSON,0.0
LAISSY,1.0
LAISTON,0.0
LAISY,1.0
LAITA,1.0
LAITON,0.0
LAIZ,0.9895498392282959
LAIZA,0.9971370451292096
LAIZE,1.0
LAIZER,1.0
LAIZES,1.0
LAIZI,1.0
LAIZIA,1.0
LAIZIR,1.0
LAIZY,1.0
LAIZZA,1.0
LALDEMIR,0.0
LALDIANE,1.0
LALESCA,1.0
LALESKA,1.0
LALESSA,1.0
LALI,1.0
LALIA,1.0
LALIANE,1.0
LALICE,1.0
LALINE,1.0
LALITA,1.0
LALLESKA,1.0
LALO,0.0
LALUCHA,1.0
LALY,1.0
LAM,0.0
LAMANDA,1.0
LAMAR,0.3
LAMARA,1.0
LAMARC,0.0
LAMARCK,0.0
LAMARIA,1.0
LAMARK,0.0
LAMARQUE,0.0
LAMARQUES,0.0
LAMARTINA,1.0
LAMARTINE,0.0
LAMARTINI,0.0
LAMARTINS,0.0
LAMBERT,0.0
LAMBERTO,0.0
LAMEC,0.0
LAMECK,0.0
LAMEK,0.0
LAMEQUE,0.0
LAMIA,1.0
LAMIR,0.21030042918454936
LAMIS,1.0
LAMON,0.0
LAMONE,0.65
LAMONI,0.0
LAMONIA,1.0
LAMONIE,0.0
LAMONIELE,1.0
LAMONIER,0.0
LAMOUNIER,0.0
LAMUEL,0.0
LAMUNIER,0.0
LAN,0.24427480916030533
LANA,0.99698859969886
LANAH,1.0
LANAI,1.0
LANAIA,1.0
LANAIRA,1.0
LANAMARA,1.0
LANARA,1.0
LANAY,1.0
LANCASTER,0.0
LAND,0.0
LANDA,1.0
LANDARA,1.0
LANDE,0.5076923076923077
LANDELINO,0.0
LANDER,0.0
LANDERLEI,0.0
LANDERSON,0.0
LANDES,0.0
LANDESON,0.0
LANDI,0.5538461538461539
LANDIA,1.0
LANDIM,0.0
LANDINA,1.0
LANDIR,0.30409356725146197
LANDIVO,0.0
LANDOALDO,0.0
LANDOLFO,0.0
LANDOVAL,0.0
LANDRA,1.0
LANDRI,0.0
LANDRO,0.0
LANDRY,0.0
LANDSON,0.0
LANDUALDO,0.0
LANDULFO,0.0
LANDY,1.0
LANE,0.9672929714683368
LANEA,1.0
LANEIDE,1.0
LANER,0.0
LANES,0.3153153153153153
LANESCA,1.0
LANESSA,1.0
LANETE,1.0
LANGE,1.0
LANGELA,1.0
LANI,0.944153577661431
LANIA,1.0
LANICE,1.0
LANIE,1.0
LANIEL,0.0
LANIELE,1.0
LANIELLE,1.0
LANIER,0.0
LANILDO,0.0
LANILSON,0.0
LANINE,1.0
LANIO,0.0
LANIR,0.7829787234042553
LANIRA,1.0
LANITA,1.0
LANNA,1.0
LANNARA,1.0
LANNAY,1.0
LANNE,1.0
LANNY,1.0
LANUBIA,1.0
LANUCE,1.0
LANUCI,1.0
LANUCIA,1.0
LANUCIO,0.0
LANUCY,1.0
LANUSA,1.0
LANUSE,1.0
LANUSSE,0.735632183908046
LANUZA,1.0
LANUZE,1.0
LANUZIA,1.0
LANY,1.0
LAO,0.0
LAOANA,1.0
LAODELINO,0.0
LAODICEA,1.0
LAODICEIA,1.0
LAONE,0.3058252427184466
LAONI,0.26811594202898553
LAOR,0.0
LARA,0.9965600437298551
LARAH,1.0
LARAIANE,1.0
LARAINE,1.0
LARALICE,1.0
LARALINE,1.0
LARAYNE,1.0
LARAZO,0.0
LARCI,0.6451612903225806
LARDSON,0.0
LAREN,1.0
LARENA,1.0
LARESCA,1.0
LARESKA,1.0
LARESSA,1.0
LARHA,1.0
LARI,0.17098445595854922
LARIA,1.0
LARIAN,1.0
LARIANA,1.0
LARIANE,1.0
LARIANI,1.0
LARIANNE,1.0
LARIANY,1.0
LARICA,0.9938598939436226
LARICE,1.0
LARICI,1.0
LARICIA,1.0
LARICY,1.0
LARIEL,0.0
LARIELE,1.0
LARIELI,1.0
LARIELLY,1.0
LARIELY,1.0
LARIENE,1.0
LARIESSA,1.0
LARIETE,1.0
LARINA,1.0
LARINALDO,0.0
LARINE,1.0
LARINHA,1.0
LARIO,0.0
LARISA,0.995542406311637
LARISE,1.0
LARISI,1.0
LARISIA,1.0
LARISON,0.0
LARISSA,0.9963465019552571
LARISSE,0.9964376590330789
LARISSI,1.0
LARISSIA,1.0
LARISSON,0.0
LARISSSA,1.0
LARISSY,1.0
LARITA,1.0
LARIZA,1.0
LARIZE,1.0
LARIZZA,1.0
LARRANA,1.0
LARRANY,1.0
LARRAYNE,1.0
LARRI,0.0
LARRIANE,1.0
LARRIR,0.0
LARRISA,0.9949553744664338
LARRISSA,1.0
LARRIZA,1.0
LARRUBIA,1.0
LARRY,0.08709677419354839
LARRYSA,1.0
LARRYSSA,1.0
LARS,0.0
LARSON,0.0
LARSSON,0.0
LARUBIA,1.0
LARY,0.41904761904761906
LARYANE,1.0
LARYANNE,1.0
LARYCA,1.0
LARYCE,1.0
LARYSA,1.0
LARYSSA,0.9962765957446809
LARYSSE,1.0
LAS,1.0
LASALETE,1.0
LASARA,1.0
LASARINA,1.0
LASARO,0.006692693809258227
LASDILAU,0.0
LASIER,0.0
LASLA,1.0
LASMAR,0.0
LASSALETE,1.0
LASSI,1.0
LASTENIA,1.0
LASTENIO,0.0
LASZLO,0.0
LATIF,0.6
LATIFA,1.0
LATIFE,1.0
LATOIA,1.0
LATOYA,1.0
LAU,0.12350597609561753
LAUA,0.34375
LAUAN,0.036555645816409424
LAUANA,1.0
LAUANDA,1.0
LAUANDE,0.0
LAUANDER,0.0
LAUANDERSON,0.0
LAUANDRA,1.0
LAUANE,0.995654797827399
LAUANI,1.0
LAUANNA,1.0
LAUANNE,1.0
LAUANNY,1.0
LAUANY,1.0
LAUBER,0.0
LAUBERTO,0.0
LAUCE,1.0
LAUCENIR,0.6666666666666666
LAUCI,0.5654761904761905
LAUCIA,1.0
LAUCIANA,1.0
LAUCIANE,1.0
LAUCIDEIA,1.0
LAUCIDES,0.0
LAUCIDIO,0.0
LAUCIELE,1.0
LAUCIENE,1.0
LAUCILEIA,1.0
LAUCILENE,1.0
LAUCIMAR,0.43902439024390244
LAUCINEIA,1.0
LAUCINEIDE,1.0
LAUCINETE,1.0
LAUCIO,0.0
LAUCIONE,1.0
LAUCIR,0.1590909090909091
LAUDA,1.0
LAUDACI,1.0
LAUDACIR,0.0
LAUDAIR,0.0
LAUDARES,0.0
LAUDE,0.7526881720430108
LAUDEANE,1.0
LAUDECEIA,1.0
LAUDECI,0.8172661870503597
LAUDECIA,1.0
LAUDECIO,0.0
LAUDECIR,0.5005773672055427
LAUDECY,0.851063829787234
LAUDEILSON,0.0
LAUDEINO,0.0
LAUDEIR,0.13253012048192772
LAUDEJANE,1.0
LAUDELICE,1.0
LAUDELINA,0.9968632371392723
LAUDELINE,1.0
LAUDELINO,0.0038227628149435275
LAUDELIR,0.0
LAUDEMAR,0.0
LAUDEMI,0.0
LAUDEMILSON,0.0
LAUDEMIR,0.025771183131589222
LAUDEMIRA,1.0
LAUDEMIRO,0.0
LAUDENI,0.6245954692556634
LAUDENIA,1.0
LAUDENICE,1.0
LAUDENIL,0.0
LAUDENILDO,0.0
LAUDENILSON,0.0
LAUDENIO,0.0
LAUDENIR,0.28654970760233917
LAUDENIRA,1.0
LAUDENIS,0.0
LAUDENITA,1.0
LAUDENIZE,1.0
LAUDENO,0.0
LAUDENOR,0.0
LAUDENY,1.0
LAUDER,0.0
LAUDERI,0.0
LAUDERICO,0.0
LAUDERIO,0.0
LAUDERSON,0.0
LAUDES,0.6271186440677966
LAUDESI,1.0
LAUDETE,0.8279411764705882
LAUDEVAN,0.0
LAUDEVINA,1.0
LAUDEVINO,0.0
LAUDEVIR,0.0
LAUDI,0.6106442577030813
LAUDIA,1.0
LAUDIANA,1.0
LAUDIANE,1.0
LAUDIANO,0.0
LAUDICE,1.0
LAUDICEA,1.0
LAUDICEIA,0.9977975241133136
LAUDICELIA,1.0
LAUDICELIO,0.0
LAUDICENA,1.0
LAUDICIA,1.0
LAUDICLEIA,1.0
LAUDICLEIDE,1.0
LAUDIE,0.0
LAUDIELSON,0.0
LAUDIENE,1.0
LAUDIER,0.0
LAUDIJANE,1.0
LAUDILA,1.0
LAUDILEIA,1.0
LAUDILENE,1.0
LAUDILINA,1.0
LAUDILINO,0.0
LAUDIMAR,0.2028397565922921
LAUDIMARA,1.0
LAUDIMILSON,0.0
LAUDIMIR,0.0
LAUDIMIRA,1.0
LAUDIMIRO,0.0
LAUDINA,1.0
LAUDINE,1.0
LAUDINEA,1.0
LAUDINEI,0.09719222462203024
LAUDINEIA,1.0
LAUDINEIDE,1.0
LAUDINES,1.0
LAUDINETE,1.0
LAUDINEY,0.0
LAUDINO,0.0
LAUDINOR,0.0
LAUDIO,0.0
LAUDIOMAR,0.0
LAUDIONE,0.4423076923076923
LAUDIONOR,0.0
LAUDIR,0.25300687285223367
LAUDIRA,1.0
LAUDIRENE,1.0
LAUDISEIA,1.0
LAUDISIA,1.0
LAUDISLAU,0.0
LAUDISLENE,1.0
LAUDISMAR,0.0
LAUDISON,0.0
LAUDISSE,1.0
LAUDISSEIA,1.0
LAUDITE,1.0
LAUDIVAM,0.0
LAUDIVAN,0.0777479892761394
LAUDIVANIA,1.0
LAUDIVINA,1.0
LAUDIVINO,0.0
LAUDJANE,1.0
LAUDO,0.0
LAUDOMIR,0.0
LAUDOMIRA,1.0
LAUDOMIRO,0.0
LAUDSON,0.0
LAUDY,1.0
LAUENE,1.0
LAUENI,1.0
LAUIDES,1.0
LAUIR,0.1875
LAUISE,1.0
LAUIZA,1.0
LAUMAR,0.0
LAUMIR,0.0
LAUNA,1.0
LAUNICE,1.0
LAUNIR,0.0
LAUR,0.3979591836734694
LAURA,0.9966516107889375
LAURACI,1.0
LAURACY,1.0
LAURAH,1.0
LAURAINE,1.0
LAURALICE,1.0
LAURANA,1.0
LAURANI,1.0
LAURE,1.0
LAUREA,1.0
LAUREANA,1.0
LAUREANE,1.0
LAUREANI,1.0
LAUREANO,0.0
LAURECE,1.0
LAURECI,0.7181361352215624
LAURECIR,0.5535714285714286
LAURECY,0.7810650887573964
LAUREDI,0.24271844660194175
LAUREDIR,0.0
LAUREDO,0.0
LAUREEN,1.0
LAURELENA,1.0
LAURELENE,1.0
LAURELI,1.0
LAURELINA,1.0
LAURELINO,0.0
LAUREM,1.0
LAUREMAR,0.36065573770491804
LAUREMILIA,1.0
LAUREMIR,0.0
LAUREN,0.9908292682926829
LAURENA,1.0
LAURENCA,1.0
LAURENCE,0.1737649063032368
LAURENCI,0.4608695652173913
LAURENCIA,1.0
LAURENCIO,0.0
LAURENCO,0.0
LAURENE,0.9713506139154161
LAURENI,0.8687230989956959
LAURENIA,1.0
LAURENICE,1.0
LAURENIL,1.0
LAURENILDA,1.0
LAURENILDE,1.0
LAURENILDO,0.0
LAURENILZA,1.0
LAURENIO,0.0
LAURENIR,0.8394308943089431
LAURENITA,1.0
LAURENIZA,1.0
LAURENN,1.0
LAURENO,0.0
LAURENS,0.0
LAURENT,0.0
LAURENTINA,0.994065934065934
LAURENTINO,0.006338742393509128
LAURENY,1.0
LAURES,0.0
LAURESI,1.0
LAURETA,1.0
LAURETE,0.964769647696477
LAURETI,1.0
LAURETINO,0.0
LAURETO,0.0
LAURI,0.07873638865621635
LAURIA,1.0
LAURIAN,0.45689655172413796
LAURIANA,1.0
LAURIANE,0.9941840574751967
LAURIANI,1.0
LAURIANNE,1.0
LAURIANO,0.0
LAURIANY,1.0
LAURIBERTO,0.0
LAURICA,1.0
LAURICE,1.0
LAURICEA,1.0
LAURICEIA,1.0
LAURICELIA,1.0
LAURICENA,1.0
LAURICENE,1.0
LAURICI,0.7095375722543352
LAURICIA,1.0
LAURICIO,0.0
LAURICLEIA,1.0
LAURICLEIDE,1.0
LAURICO,0.0
LAURICY,1.0
LAURIDE,0.9047619047619048
LAURIDES,0.8416043507817811
LAURIDETE,1.0
LAURIDI,0.37681159420289856
LAURIDIA,1.0
LAURIE,1.0
LAURIEDSON,0.0
LAURIEL,0.0
LAURIELE,1.0
LAURIELEN,1.0
LAURIELLE,1.0
LAURIELLY,1.0
LAURIELSON,0.0
LAURIELY,1.0
LAURIEN,1.0
LAURIENE,1.0
LAURIENI,1.0
LAURIENY,1.0
LAURIETE,1.0
LAURIJANE,1.0
LAURILANE,1.0
LAURILDA,1.0
LAURILEIA,1.0
LAURILEIDE,1.0
LAURILENA,1.0
LAURILENE,1.0
LAURILIO,0.0
LAURILO,0.0
LAURIMA,1.0
LAURIMAR,0.38742023701002737
LAURIN,0.8041237113402062
LAURINA,1.0
LAURINALDO,0.0
LAURINALVA,1.0
LAURINDA,0.996875
LAURINDO,0.003549026081214922
LAURINE,1.0
LAURINEI,0.21912350597609562
LAURINEIA,1.0
LAURINEIDE,1.0
LAURINES,1.0
LAURINETE,1.0
LAURINEY,0.0
LAURINEZ,1.0
LAURINHA,1.0
LAURINHO,0.0
LAURINI,1.0
LAURINO,0.0
LAURINTINO,0.0
LAURIO,0.0
LAURISA,1.0
LAURISE,1.0
LAURISETE,1.0
LAURISIA,1.0
LAURISMAR,0.4484848484848485
LAURISON,0.0
LAURISSA,1.0
LAURISSE,1.0
LAURISSON,0.0
LAURISTELA,1.0
LAURISTON,0.0
LAURISVALDO,0.0
LAURITA,0.9978653384328027
LAURITO,0.0
LAURIVAL,0.0
LAURIVALDA,1.0
LAURIVALDO,0.0
LAURIVAM,0.0
LAURIVAN,0.10135135135135136
LAURIVANDA,1.0
LAURIVANE,1.0
LAURIVANI,1.0
LAURIVANIA,1.0
LAURIZA,1.0
LAURIZE,1.0
LAURIZETE,0.969811320754717
LAURO,0.0048667155783810225
LAURY,0.3937677053824363
LAURYANE,1.0
LAURYEN,1.0
LAURYN,1.0
LAUSA,1.0
LAUSANE,1.0
LAUSIANE,1.0
LAUSIMAR,0.5980392156862745
LAUSINA,1.0
LAUSO,0.0
LAUSON,0.0
LAUTAIR,0.0
LAUTARO,0.0
LAUTENIR,0.0
LAUTER,0.0
LAUTERIO,0.0
LAUTON,0.0
LAUVINA,1.0
LAUVIR,0.0
LAUZANE,1.0
LAUZENI,1.0
LAUZENIR,1.0
LAUZENIRA,1.0
LAUZI,1.0
LAUZIENE,1.0
LAUZIMAR,0.5827338129496403
LAUZINA,1.0
LAUZINHO,0.0
LAUZINO,0.0
LAUZITA,1.0
LAVIA,1.0
LAVIGNA,1.0
LAVIGNE,1.0
LAVIGNIA,1.0
LAVINA,1.0
LAVINE,1.0
LAVINEA,1.0
LAVINHA,1.0
LAVINIA,0.9964112748684715
LAVINIE,1.0
LAVINIO,0.0
LAVINNIA,1.0
LAVINNY,1.0
LAVINNYA,1.0
LAVINO,0.0
LAVINY,1.0
LAVINYA,1.0
LAVIR,0.0
LAVOISIER,0.0
LAVOSIER,0.0
LAVOUSIER,0.0
LAVOZIER,0.0
LAVYNIA,1.0
LAVYNNIA,1.0
LAWANA,1.0
LAWANDA,1.0
LAWANE,1.0
LAWANNY,1.0
LAWANY,1.0
LAWREN,1.0
LAWRENCE,0.0
LAWSON,0.0
LAY,1.0
LAYA,1.0
LAYAN,0.0
LAYANA,1.0
LAYANDRA,1.0
LAYANE,0.9955773955773956
LAYANI,1.0
LAYANNA,1.0
LAYANNE,1.0
LAYANNI,1.0
LAYANNY,1.0
LAYANY,1.0
LAYARA,1.0
LAYCE,1.0
LAYD,1.0
LAYDE,1.0
LAYDES,1.0
LAYDIANE,1.0
LAYDSON,0.0
LAYDY,1.0
LAYENE,1.0
LAYENNE,1.0
LAYLA,0.9958249832999332
LAYLANE,1.0
LAYLLA,1.0
LAYLON,0.0
LAYLSON,0.0
LAYLTON,0.0
LAYNA,1.0
LAYNARA,1.0
LAYNE,1.0
LAYNI,1.0
LAYNNA,1.0
LAYNNE,1.0
LAYNNY,1.0
LAYNY,1.0
LAYO,0.0
LAYON,0.0
LAYONARA,1.0
LAYONEL,0.0
LAYR,0.5757575757575758
LAYRA,1.0
LAYRE,1.0
LAYRES,1.0
LAYRON,0.0
LAYRTON,0.0
LAYS,1.0
LAYSA,0.9956947162426615
LAYSE,1.0
LAYSI,1.0
LAYSIANE,1.0
LAYSLA,1.0
LAYSLANE,1.0
LAYSLLA,1.0
LAYSNARA,1.0
LAYSON,0.0
LAYSS,1.0
LAYSSA,1.0
LAYSSE,1.0
LAYSSON,0.0
LAYZ,1.0
LAYZA,1.0
LAYZE,1.0
LAYZZA,1.0
LAZARA,0.9929771627737606
LAZARINA,1.0
LAZARINO,0.0
LAZARO,0.005051762780604077
LAZARONE,0.0
LAZI,1.0
LAZIA,1.0
LAZIANE,1.0
LAZIE,0.0
LAZIEL,0.0
LAZIER,0.0
LAZIMAR,0.4444444444444444
LAZINHA,1.0
LAZINHO,0.0
LAZIO,0.0
LAZIR,0.7748344370860927
LAZIRA,1.0
LAZO,0.0
LAZORO,0.0
LAZZARO,0.0
LDA,1.0
LEA,0.996804295027483
LEACI,0.7289156626506024
LEACIR,0.40821917808219177
LEACY,1.0
LEADIR,1.0
LEADSON,0.0
LEAH,1.0
LEAL,0.08868501529051988
LEALCINO,0.0
LEALDA,1.0
LEALDINA,1.0
LEALDINO,0.0
LEALDO,0.0
LEALIS,1.0
LEAMAR,1.0
LEAMARA,1.0
LEAN,0.06017191977077364
LEANA,1.0
LEANARA,1.0
LEANDA,1.0
LEANDER,0.0
LEANDERSON,0.0
LEANDESON,0.0
LEANDO,0.0
LEANDRA,0.9907729805013927
LEANDRE,0.21052631578947367
LEANDRES,0.0
LEANDRESON,0.0
LEANDRESSON,0.0
LEANDRIA,1.0
LEANDRINA,1.0
LEANDRINO,0.0
LEANDRO,0.005429574588412718
LEANDSON,0.0
LEANE,0.9907961343764381
LEANES,1.0
LEANETE,1.0
LEANGE,1.0
LEANGELA,1.0
LEANI,0.9634433962264151
LEANIA,1.0
LEANICE,1.0
LEANIO,0.0
LEANIR,0.5477178423236515
LEANIRA,1.0
LEANIS,1.0
LEANNA,1.0
LEANNDRO,0.0
LEANNE,1.0
LEANNY,1.0
LEANO,0.0
LEANY,1.0
LEAO,0.0
LEAR,0.0
LEARA,1.0
LEARCI,1.0
LEARCINO,0.0
LEARDO,0.0
LEATRICE,1.0
LEATRICIA,1.0
LEATRIZ,1.0
LEBER,0.0
LECI,0.8986677432377876
LECIA,1.0
LECIAN,0.0
LECIANA,1.0
LECIANDRA,1.0
LECIANE,1.0
LECIANI,1.0
LECIANO,0.0
LECIARA,1.0
LECIENE,1.0
LECIL,0.0
LECILA,1.0
LECILDA,1.0
LECILDO,0.0
LECILENE,1.0
LECILIA,1.0
LECIMAR,0.6009174311926605
LECIMARA,1.0
LECINA,1.0
LECINALDO,0.0
LECINDO,0.0
LECINEIA,1.0
LECINO,0.0
LECIO,0.0
LECIONE,0.5267175572519084
LECIR,0.7383444338725024
LECIRA,1.0
LECITA,1.0
LECIVAL,0.0
LECIVALDO,0.0
LECIVANIA,1.0
LECTICIA,1.0
LECY,0.8950688073394495
LECYR,1.0
LED,0.0
LEDA,0.9977703741670938
LEDAIANA,1.0
LEDAIR,0.8175675675675675
LEDAMAR,1.0
LEDAMIR,1.0
LEDANI,1.0
LEDANIR,1.0
LEDE,0.8995433789954338
LEDEANE,1.0
LEDECI,1.0
LEDEIR,0.0
LEDEMAR,0.0
LEDEMIR,0.0
LEDENI,1.0
LEDENICE,1.0
LEDENILSON,0.0
LEDENIR,0.5591397849462365
LEDER,0.0
LEDERCI,1.0
LEDERSON,0.0
LEDES,0.5714285714285714
LEDI,0.963473723443906
LEDIA,1.0
LEDIAN,1.0
LEDIANA,1.0
LEDIANE,1.0
LEDIANI,1.0
LEDIANY,1.0
LEDICE,1.0
LEDICIA,1.0
LEDIEL,0.0
LEDIELSON,0.0
LEDIENE,1.0
LEDILCE,1.0
LEDILENE,1.0
LEDILMA,1.0
LEDILSON,0.0
LEDILZA,1.0
LEDIMA,1.0
LEDIMAR,0.5550122249388753
LEDIMARA,1.0
LEDINA,1.0
LEDINALVA,1.0
LEDINAURA,1.0
LEDINEI,0.3142857142857143
LEDINEIA,1.0
LEDINO,0.0
LEDIO,0.0
LEDIOMAR,0.27586206896551724
LEDIR,0.7807692307692308
LEDIRCE,1.0
LEDIS,0.6075949367088608
LEDISLENE,1.0
LEDISON,0.0
LEDITE,1.0
LEDIVAL,0.0
LEDIVALDO,0.0
LEDIVAN,0.3253012048192771
LEDIVANE,1.0
LEDIVANIA,1.0
LEDJA,1.0
LEDJANE,1.0
LEDMAR,0.5185185185185185
LEDNA,1.0
LEDO,0.0
LEDOINA,1.0
LEDOIR,0.0
LEDOMAR,0.0
LEDORINO,0.0
LEDOVINO,0.0
LEDSOM,0.0
LEDSON,0.0
LEDSONIA,1.0
LEDUAN,0.0
LEDUAR,0.0
LEDUARDO,0.0
LEDUINA,1.0
LEDUINO,0.0
LEDUVINO,0.0
LEDY,0.9422572178477691
LEDYANE,1.0
LEDYR,1.0
LEE,0.2907975460122699
LEENE,1.0
LEGARIO,0.0
LEGIANE,1.0
LEHI,0.0
LEI,0.5184049079754601
LEIA,0.9969709134703113
LEIANA,1.0
LEIANE,1.0
LEIANI,1.0
LEIANY,1.0
LEIARA,1.0
LEIBER,0.0
LEIBNITZ,0.0
LEIBSON,0.0
LEICA,1.0
LEICE,1.0
LEICI,1.0
LEICIA,1.0
LEICIANA,1.0
LEICIANE,1.0
LEICIANO,0.0
LEICIENE,1.0
LEICILANE,1.0
LEICILENE,1.0
LEICIMAR,0.6538461538461539
LEICIMARA,1.0
LEICIR,1.0
LEICO,1.0
LEICON,0.0
LEICY,1.0
LEID,1.0
LEIDA,1.0
LEIDAIANA,1.0
LEIDAIANE,1.0
LEIDAMAR,1.0
LEIDAYANE,1.0
LEIDE,0.9919891618071508
LEIDEANA,1.0
LEIDEANE,1.0
LEIDECI,1.0
LEIDECLEIA,1.0
LEIDEDAIANA,1.0
LEIDEDAIANE,1.0
LEIDEJANE,1.0
LEIDELAINE,1.0
LEIDELANE,1.0
LEIDELAURA,1.0
LEIDELENE,1.0
LEIDEMAR,0.8292134831460675
LEIDEMARA,1.0
LEIDENALVA,1.0
LEIDENARA,1.0
LEIDENAURA,1.0
LEIDER,0.0
LEIDERSON,0.0
LEIDERVAN,0.0
LEIDES,0.836
LEIDEVAN,0.0
LEIDEVANE,1.0
LEIDEVANIA,1.0
LEIDI,0.9866399465597863
LEIDIA,1.0
LEIDIAN,1.0
LEIDIANA,1.0
LEIDIANE,0.9962831655992681
LEIDIANI,1.0
LEIDIANNE,1.0
LEIDIANNY,1.0
LEIDIANO,0.0
LEIDIANY,1.0
LEIDIARA,1.0
LEIDICLEIA,1.0
LEIDIDAIANE,1.0
LEIDIEL,0.0
LEIDIELE,1.0
LEIDIELEN,1.0
LEIDIELI,1.0
LEIDIELMA,1.0
LEIDIELSON,0.0
LEIDIENE,1.0
LEIDIJANE,1.0
LEIDILAINE,1.0
LEIDILANE,1.0
LEIDILAURA,1.0
LEIDILEIA,1.0
LEIDILENA,1.0
LEIDILENE,1.0
LEIDIMA,1.0
LEIDIMAR,0.8184722625617195
LEIDIMARA,1.0
LEIDIMARIA,1.0
LEIDIMAURA,1.0
LEIDIMILA,1.0
LEIDINA,1.0
LEIDINALDO,0.0
LEIDINALVA,1.0
LEIDINAR,1.0
LEIDINARA,1.0
LEIDINARIA,1.0
LEIDINAURA,1.0
LEIDINE,1.0
LEIDINEA,1.0
LEIDINEIA,1.0
LEIDINELMA,1.0
LEIDINETE,1.0
LEIDIOMAR,0.4857142857142857
LEIDIOMARA,1.0
LEIDIONE,0.3974358974358974
LEIDIR,0.7666666666666667
LEIDIRENE,1.0
LEIDISLANE,1.0
LEIDISLENE,1.0
LEIDISMAR,1.0
LEIDISON,0.0
LEIDIVALDA,1.0
LEIDIVALDO,0.0
LEIDIVAM,0.0
LEIDIVAN,0.29577464788732394
LEIDIVANE,1.0
LEIDIVANIA,1.0
LEIDJA,1.0
LEIDJANE,1.0
LEIDLAURA,1.0
LEIDLENE,1.0
LEIDMAR,0.7188208616780045
LEIDMARA,1.0
LEIDNA,1.0
LEIDNALVA,1.0
LEIDOMAR,0.3448275862068966
LEIDSON,0.0
LEIDVANIA,1.0
LEIDY,1.0
LEIDYANE,1.0
LEIDYANNE,1.0
LEIDYJANE,1.0
LEIENE,1.0
LEIF,0.0
LEIGIANE,1.0
LEIJANE,1.0
LEIKA,1.0
LEIKO,1.0
LEIL,1.0
LEILA,0.9979151576845526
LEILAH,1.0
LEILAINE,1.0
LEILAMAR,1.0
LEILAN,1.0
LEILANA,1.0
LEILANDIA,1.0
LEILANE,0.9965450226732887
LEILANI,1.0
LEILANIA,1.0
LEILANNE,1.0
LEILANY,1.0
LEILCE,1.0
LEILDA,1.0
LEILDE,1.0
LEILDES,1.0
LEILDO,0.0
LEILE,0.9422680412371134
LEILEANE,1.0
LEILHA,1.0
LEILI,1.0
LEILIA,1.0
LEILIAN,1.0
LEILIANA,1.0
LEILIANE,0.9975646526730836
LEILIANI,1.0
LEILIANNE,1.0
LEILIANY,1.0
LEILIELE,1.0
LEILIENE,1.0
LEILIETE,1.0
LEILIMAR,0.8571428571428571
LEILIVAN,0.0
LEILIVANIA,1.0
LEILLA,1.0
LEILLANE,1.0
LEILMA,1.0
LEILO,0.0
LEILSA,1.0
LEILSO,0.0
LEILSOM,0.0
LEILSON,0.0056179775280898875
LEILTO,0.0
LEILTON,0.0
LEILY,1.0
LEILYANE,1.0
LEILZA,1.0
LEIMAR,0.32
LEINA,1.0
LEINAD,1.0
LEINALDO,0.0
LEINARA,1.0
LEINE,1.0
LEINER,0.5542168674698795
LEINI,1.0
LEINIANE,1.0
LEINICE,1.0
LEINILSON,0.0
LEINIMAR,1.0
LEINIR,1.0
LEINY,1.0
LEIO,0.0
LEIR,0.5261020881670534
LEIRA,1.0
LEIRE,0.9216867469879518
LEIRES,1.0
LEIRI,1.0
LEIRIA,1.0
LEIRIANA,1.0
LEIRIANE,1.0
LEIRIDIANE,1.0
LEIRIELE,1.0
LEIRIENE,1.0
LEIRILENE,1.0
LEIRIMAR,1.0
LEIRSON,0.0
LEIRTON,0.0
LEIRY,1.0
LEIS,0.3869047619047619
LEISA,1.0
LEISE,1.0
LEISER,0.32894736842105265
LEISI,1.0
LEISIANE,1.0
LEISIENE,1.0
LEISIMAR,1.0
LEISLA,1.0
LEISLAINE,1.0
LEISLANE,1.0
LEISLE,1.0
LEISLIANE,1.0
LEISLIE,1.0
LEISLY,1.0
LEISON,0.0
LEISSA,1.0
LEISSE,1.0
LEISSIANE,1.0
LEISSON,0.0
LEISY,1.0
LEITA,1.0
LEITICIA,1.0
LEITON,0.0
LEIUZA,1.0
LEIVA,0.9175704989154013
LEIVALDO,0.0
LEIVAN,0.0
LEIVANE,1.0
LEIVANIA,1.0
LEIVAS,0.0
LEIVE,0.0
LEIVER,0.0
LEIVERSON,0.0
LEIVI,0.0
LEIVIANE,1.0
LEIVINA,1.0
LEIVINHA,0.0
LEIVINHO,0.0
LEIVINO,0.0
LEIVISON,0.0
LEIVO,0.0
LEIZ,0.23529411764705882
LEIZA,1.0
LEIZE,1.0
LEIZER,0.0
LEIZI,1.0
LEIZIANE,1.0
LEIZIENE,1.0
LEIZIMAR,1.0
LEJANE,1.0
LEL,0.0
LELA,1.0
LELAINE,1.0
LELANE,1.0
LELDIANE,1.0
LELES,0.17692307692307693
LELI,0.7737068965517241
